Date Time,Open,High,Low,Close,SMA 200
2012-01-27 00:00,960400,961300,959900,961250,954373.50
2012-01-30 00:00,961100,962000,960950,961950,954465.25
2012-01-31 00:00,962000,962350,961800,962250,954557.50
2012-02-01 00:00,962250,963000,962050,962700,954651.00
2012-02-02 00:00,962700,962850,962000,962300,954743.00
2012-02-03 00:00,962300,962550,962000,962350,954830.00
2012-02-06 00:00,960750,961600,960650,961100,954912.00
2012-02-07 00:00,961100,961300,960050,960150,954988.75
2012-02-08 00:00,960150,960700,959500,959600,955060.00
2012-02-09 00:00,959500,959950,958750,958850,955127.00
2012-02-10 00:00,958750,959450,958450,959400,955196.00
2012-02-13 00:00,959550,959700,958900,959150,955264.25
2012-02-14 00:00,959100,959800,958700,959550,955332.50
2012-02-15 00:00,959550,959950,959050,959200,955398.75
2012-02-16 00:00,959300,960200,959100,960200,955468.75
2012-02-17 00:00,960200,960300,958850,958950,955535.25
2012-02-20 00:00,958700,958750,958100,958200,955597.50
2012-02-21 00:00,958250,958750,958050,958500,955659.75
2012-02-22 00:00,958400,958900,958200,958500,955724.75
2012-02-23 00:00,958500,959350,958250,959050,955788.00
2012-02-24 00:00,959000,959150,958300,958500,955849.00
2012-02-27 00:00,958800,959200,958750,959100,955911.25
2012-02-28 00:00,959150,959900,959100,959700,955979.25
2012-02-29 00:00,959600,959900,959200,959750,956045.25
2012-03-01 00:00,959800,959850,958650,959100,956108.00
2012-03-02 00:00,959100,959150,958300,958350,956165.50
2012-03-05 00:00,958650,959200,958600,959150,956224.50
2012-03-06 00:00,959150,959800,959050,959450,956285.75
2012-03-07 00:00,959400,960100,959400,959900,956348.00
2012-03-08 00:00,959900,960450,959750,960000,956412.00
2012-03-09 00:00,960050,960100,959350,959400,956470.25
2012-03-12 00:00,959600,960400,959600,960350,956531.50
2012-03-13 00:00,960350,960700,960000,960250,956593.00
2012-03-14 00:00,960200,960250,958750,958850,956651.25
2012-03-15 00:00,958900,959100,957700,957850,956702.00
2012-03-16 00:00,956900,957450,956650,957100,956748.75
2012-03-19 00:00,956850,956900,956500,956800,956793.00
2012-03-20 00:00,956800,957250,956000,956750,956837.50
2012-03-21 00:00,956700,957150,956300,956600,956883.00
2012-03-22 00:00,956600,957600,956300,957250,956929.00
2012-03-23 00:00,957250,958000,957150,957600,956975.75
2012-03-26 00:00,957800,958000,957500,957650,957023.75
2012-03-27 00:00,957650,957900,957250,957750,957074.75
2012-03-28 00:00,957700,958700,957550,958600,957122.00
2012-03-29 00:00,958550,959500,958350,959500,957175.75
2012-03-30 00:00,959500,959950,959300,959700,957227.75
2012-04-02 00:00,959000,959350,958800,959250,957278.75
2012-04-03 00:00,959200,960250,959050,959950,957334.75
2012-04-04 00:00,959950,960050,959000,959750,957388.75
2012-04-05 00:00,959800,960300,959650,959950,957442.75
2012-04-10 00:00,961350,961850,961100,961700,957501.25
2012-04-11 00:00,961600,962700,961550,961700,957563.25
2012-04-12 00:00,961600,961900,961300,961500,957630.50
2012-04-13 00:00,961400,962300,961150,962250,957702.50
2012-04-16 00:00,962550,962850,962350,962550,957779.50
2012-04-17 00:00,962550,962750,962200,962600,957854.00
2012-04-18 00:00,962550,962550,961800,961900,957925.00
2012-04-19 00:00,961950,962500,961750,962300,957997.50
2012-04-20 00:00,962200,962600,962000,962200,958069.00
2012-04-23 00:00,962350,963000,962200,962950,958146.00
2012-04-24 00:00,963050,964200,963050,963850,958221.00
2012-04-26 00:00,963000,963750,962850,963250,958284.75
2012-04-27 00:00,963300,964200,963050,964050,958353.50
2012-04-30 00:00,964000,964200,963450,963800,958418.75
2012-05-01 00:00,963800,965300,963750,965100,958490.00
2012-05-02 00:00,965150,965150,964000,964100,958555.50
2012-05-03 00:00,964000,964950,963950,964800,958624.25
2012-05-04 00:00,964700,965250,964600,964950,958697.25
2012-05-07 00:00,966100,966650,966050,966500,958777.75
2012-05-08 00:00,966450,966550,966100,966400,958858.50
2012-05-09 00:00,966450,967100,966400,966900,958939.00
2012-05-10 00:00,966900,967800,966700,967100,959021.50
2012-05-11 00:00,967100,967650,966450,967600,959108.50
2012-05-14 00:00,967850,968100,967350,967650,959192.00
2012-05-15 00:00,967750,968500,967750,967900,959271.75
2012-05-16 00:00,967800,968300,967650,968200,959357.75
2012-05-17 00:00,968250,968350,967650,967850,959433.75
2012-05-18 00:00,967950,969950,967800,969700,959514.00
2012-05-21 00:00,969500,969750,968850,969000,959595.50
2012-05-22 00:00,968950,969150,968350,968400,959661.00
2012-05-23 00:00,968350,969350,968250,968900,959736.25
2012-05-24 00:00,968800,969750,968800,969200,959811.00
2012-05-25 00:00,969250,969750,968800,968900,959884.75
2012-05-28 00:00,968700,968950,968550,968750,959951.25
2012-05-29 00:00,968750,969550,968700,969200,960018.75
2012-05-30 00:00,969100,970000,969000,969950,960096.00
2012-05-31 00:00,970150,972050,970100,971350,960178.00
2012-06-01 00:00,971200,972250,970950,972150,960263.25
2012-06-04 00:00,973400,973600,972600,972900,960345.75
2012-06-05 00:00,972900,973000,970950,971150,960412.75
2012-06-06 00:00,971200,971900,969750,970500,960478.75
2012-06-07 00:00,970500,971350,969600,969750,960547.25
2012-06-08 00:00,969900,970250,969050,970150,960616.00
2012-06-12 00:00,969400,970850,968950,970700,960691.00
2012-06-13 00:00,970600,970900,969600,969950,960760.50
2012-06-14 00:00,969900,971300,969500,971300,960837.75
2012-06-15 00:00,971200,971350,970400,970850,960913.00
2012-06-18 00:00,969300,969700,969050,969300,960978.25
2012-06-19 00:00,969350,970600,969350,970300,961051.25
2012-06-20 00:00,970250,970600,968700,968800,961116.00
2012-06-21 00:00,968850,969250,967900,968700,961171.75
2012-06-22 00:00,968500,969750,968450,969550,961230.25
2012-06-25 00:00,969200,970200,969200,970000,961297.00
2012-06-26 00:00,970100,970750,970050,970750,961363.75
2012-06-27 00:00,970700,971000,970200,970350,961429.00
2012-06-28 00:00,970350,970450,969950,970350,961486.50
2012-06-29 00:00,970500,970900,968950,969700,961541.50
2012-07-02 00:00,969100,969250,968450,969150,961591.75
2012-07-03 00:00,969250,969750,968550,969400,961645.00
2012-07-04 00:00,969300,969750,968600,968950,961703.00
2012-07-05 00:00,968950,970100,968950,970100,961762.25
2012-07-06 00:00,970150,970200,969150,970050,961821.00
2012-07-09 00:00,970800,971250,970750,971000,961887.25
2012-07-10 00:00,971000,971450,970650,971100,961948.00
2012-07-11 00:00,970950,971300,970550,971100,962005.00
2012-07-12 00:00,971050,972300,970750,972200,962067.50
2012-07-13 00:00,972250,972650,971950,972150,962139.00
2012-07-16 00:00,971750,972000,971550,971900,962213.75
2012-07-17 00:00,971950,972400,971500,971750,962286.50
2012-07-18 00:00,971800,972200,971450,971750,962357.00
2012-07-19 00:00,971700,972050,971550,971700,962421.25
2012-07-20 00:00,971550,971900,971400,971800,962481.00
2012-07-23 00:00,972550,973100,972550,973050,962550.75
2012-07-24 00:00,973000,973400,972400,972750,962623.75
2012-07-25 00:00,972750,973250,972000,973100,962702.50
2012-07-26 00:00,972950,973000,972450,972700,962782.25
2012-07-27 00:00,972900,972950,970850,970900,962854.75
2012-07-30 00:00,970250,970350,969100,969750,962920.50
2012-07-31 00:00,969650,970550,969600,969950,962994.75
2012-08-01 00:00,969900,970600,969600,969750,963066.75
2012-08-02 00:00,969650,970300,969050,969400,963144.00
2012-08-03 00:00,969450,970600,968950,969800,963217.75
2012-08-06 00:00,968500,968800,967850,968400,963285.00
2012-08-07 00:00,968500,968900,967900,968300,963349.50
2012-08-08 00:00,968200,968300,967000,967700,963414.00
2012-08-09 00:00,967700,968100,967200,967550,963478.25
2012-08-10 00:00,967550,968700,967150,968400,963547.25
2012-08-13 00:00,968300,968400,967950,968250,963608.75
2012-08-14 00:00,968250,968350,967650,967850,963674.25
2012-08-15 00:00,967800,968100,967150,967250,963739.25
2012-08-16 00:00,967100,967150,965600,966050,963796.50
2012-08-17 00:00,966150,966500,965750,966200,963849.25
2012-08-20 00:00,966500,966700,966300,966350,963895.00
2012-08-21 00:00,966050,966850,965750,966350,963939.25
2012-08-22 00:00,966400,967250,965900,967050,963991.50
2012-08-23 00:00,967150,968000,966800,967950,964046.25
2012-08-24 00:00,967900,968500,967750,968450,964100.50
2012-08-27 00:00,968150,968850,968050,968850,964157.25
2012-08-28 00:00,968750,969150,968550,968900,964207.25
2012-08-29 00:00,968850,969050,968550,968950,964260.00
2012-08-30 00:00,969000,969800,968800,969650,964320.00
2012-08-31 00:00,969700,970200,969500,969950,964375.00
2012-09-03 00:00,970500,970850,970100,970200,964427.50
2012-09-04 00:00,970150,970600,969850,970000,964482.25
2012-09-05 00:00,969900,970600,969500,970550,964535.75
2012-09-06 00:00,970450,970800,969850,969950,964587.50
2012-09-07 00:00,969850,970050,968800,968900,964631.00
2012-09-10 00:00,969300,969750,969250,969650,964676.00
2012-09-11 00:00,969650,969850,969100,969750,964719.50
2012-09-12 00:00,969400,969700,969000,969150,964759.50
2012-09-13 00:00,969050,969300,968200,968650,964798.50
2012-09-14 00:00,968700,969200,967850,968100,964839.00
2012-09-17 00:00,966650,967100,966500,966950,964872.00
2012-09-18 00:00,966900,967750,966600,967700,964912.50
2012-09-19 00:00,967600,968100,967250,967500,964951.75
2012-09-20 00:00,967500,968650,967300,968650,964995.00
2012-09-21 00:00,968850,968900,967750,968050,965033.25
2012-09-24 00:00,968350,968750,968150,968700,965076.75
2012-09-25 00:00,968600,969400,968550,969400,965121.75
2012-09-26 00:00,969500,970500,969050,970400,965165.75
2012-09-27 00:00,970450,971300,970300,970850,965216.50
2012-09-28 00:00,970850,971150,970300,971150,965265.00
2012-10-01 00:00,970700,971400,970350,971200,965316.25
2012-10-02 00:00,971100,971600,970450,971250,965363.75
2012-10-03 00:00,971250,971900,970750,971850,965414.25
2012-10-04 00:00,971900,971900,970950,971200,965458.75
2012-10-05 00:00,971200,971300,970250,970600,965500.25
2012-10-08 00:00,970000,970450,969850,970250,965543.25
2012-10-09 00:00,970350,970650,969850,970350,965584.75
2012-10-10 00:00,970250,970800,969900,970150,965624.75
2012-10-11 00:00,970150,970950,969950,970650,965669.00
2012-10-12 00:00,970700,970750,970200,970600,965709.75
2012-10-15 00:00,970600,970850,970300,970750,965749.50
2012-10-16 00:00,970800,971050,970550,970700,965797.50
2012-10-17 00:00,970650,970700,969300,969700,965838.75
2012-10-18 00:00,969600,969650,968450,968600,965874.00
2012-10-19 00:00,968600,969100,968400,969050,965912.00
2012-10-22 00:00,969800,969850,969300,969400,965949.00
2012-10-23 00:00,969300,969500,968650,969000,965986.25
2012-10-24 00:00,969000,969700,968350,968700,966021.75
2012-10-25 00:00,968700,969050,968150,968250,966053.25
2012-10-26 00:00,968150,968600,967600,968400,966090.25
2012-10-29 00:00,968850,969100,968500,968900,966121.00
2012-10-30 00:00,968800,969700,968700,969450,966160.50
2012-10-31 00:00,969500,969700,969100,969550,966199.00
2012-11-01 00:00,969500,969650,969100,969600,966237.00
2012-11-02 00:00,969600,969600,968900,969050,966276.25
2012-11-05 00:00,969000,969300,968950,969250,966318.50
2012-11-06 00:00,969200,969750,968900,969000,966360.75
2012-11-07 00:00,968950,969250,968400,968900,966407.75
2012-11-08 00:00,968850,969800,968550,969250,966447.75
2012-11-09 00:00,969350,969950,969150,969750,966486.75
2012-11-12 00:00,970200,970250,969950,970050,966525.75
2012-11-13 00:00,970000,970400,969850,970250,966563.50
2012-11-14 00:00,970200,970600,970050,970200,966603.00
2012-11-15 00:00,970050,970600,969800,970600,966644.25
2012-11-16 00:00,970550,970700,970150,970450,966691.00
2012-11-19 00:00,970400,970450,969750,969900,966739.75
2012-11-20 00:00,969850,970000,969050,969200,966787.75
2012-11-21 00:00,969200,969450,968500,968850,966837.75
2012-11-22 00:00,968800,968900,968050,968300,966882.25
2012-11-23 00:00,968200,968300,967700,967800,966925.50
2012-11-26 00:00,967700,968200,967700,968150,966968.50
2012-11-27 00:00,968100,968750,967850,967900,967012.00
2012-11-28 00:00,967850,968750,967800,968650,967054.25
2012-11-29 00:00,968700,969300,968500,968600,967102.50
2012-11-30 00:00,968650,969450,968600,969200,967157.50
2012-12-03 00:00,969200,969650,969200,969350,967211.75
2012-12-04 00:00,969400,969600,968700,969000,967264.25
2012-12-05 00:00,968950,969400,968750,969000,967314.00
2012-12-06 00:00,969000,969600,968800,969600,967369.50
2012-12-07 00:00,969550,969700,969250,969600,967422.00
2012-12-10 00:00,969000,969450,968900,969350,967470.25
2012-12-11 00:00,969300,969600,969000,969550,967519.25
2012-12-12 00:00,969550,969550,968500,968600,967566.75
2012-12-13 00:00,968500,968650,967600,967750,967613.75
2012-12-14 00:00,967700,968200,966750,966950,967652.75
2012-12-17 00:00,967250,967250,966800,966900,967690.00
2012-12-18 00:00,966700,967400,966100,966400,967722.50
2012-12-19 00:00,966500,966900,966050,966300,967754.00
2012-12-20 00:00,966250,966850,966200,966650,967790.25
2012-12-21 00:00,966650,967300,966350,966950,967823.25
2012-12-24 00:00,966950,967200,966750,966800,967856.00
2012-12-27 00:00,967200,967250,966550,966700,967895.25
2012-12-28 00:00,966650,967600,966600,967000,967941.00
2012-12-31 00:00,967600,967900,967350,967500,967993.00
2013-01-02 00:00,967100,967100,966100,966200,968040.00
2013-01-03 00:00,966150,966700,965800,966650,968089.50
2013-01-04 00:00,966650,966700,965450,965800,968135.50
2013-01-07 00:00,965650,966000,965450,965900,968178.75
2013-01-08 00:00,965900,966150,965500,966000,968220.75
2013-01-09 00:00,966000,966400,965850,966200,968263.50
2013-01-10 00:00,966200,966450,965700,965750,968303.50
2013-01-11 00:00,965700,965800,965150,965500,968338.00
2013-01-14 00:00,965750,965900,965500,965600,968368.50
2013-01-15 00:00,965600,965900,965500,965800,968399.00
2013-01-16 00:00,965750,966650,965750,966650,968436.00
2013-01-17 00:00,966650,967400,966500,967350,968473.00
2013-01-18 00:00,967200,967300,966050,966150,968505.00
2013-01-21 00:00,966750,966850,966450,966650,968538.50
2013-01-22 00:00,966650,966900,966350,966650,968563.25
2013-01-23 00:00,966600,967350,966350,967350,968591.50
2013-01-24 00:00,967350,967700,967050,967500,968621.50
2013-01-25 00:00,967450,967600,967000,967100,968645.75
2013-01-29 00:00,966000,966300,965100,965250,968659.25
2013-01-30 00:00,965200,965700,964950,965200,968672.25
2013-01-31 00:00,965150,965850,965000,965750,968691.50
2013-02-01 00:00,965700,965850,964950,965000,968705.00
2013-02-04 00:00,964600,964600,964150,964350,968715.75
2013-02-05 00:00,964350,965350,964250,965300,968727.50
2013-02-06 00:00,965250,965450,964600,965000,968733.25
2013-02-07 00:00,965000,965650,964900,965550,968744.75
2013-02-08 00:00,965550,965850,965150,965500,968752.00
2013-02-11 00:00,965600,965850,965400,965800,968762.00
2013-02-12 00:00,965750,966000,965250,965700,968765.00
2013-02-13 00:00,965650,965700,964950,965200,968770.50
2013-02-14 00:00,965150,965200,964200,964350,968768.25
2013-02-15 00:00,964300,965050,964250,965050,968768.75
2013-02-18 00:00,964900,964950,964400,964650,968759.50
2013-02-19 00:00,964650,964750,964300,964450,968749.75
2013-02-20 00:00,964450,964750,964050,964400,968737.25
2013-02-21 00:00,964400,965000,964150,964900,968726.25
2013-02-22 00:00,964900,965450,964850,964900,968712.75
2013-02-25 00:00,965050,965350,964950,965250,968700.75
2013-02-26 00:00,965150,966650,964750,966450,968693.50
2013-02-27 00:00,966400,967000,966250,966900,968687.00
2013-02-28 00:00,966850,967300,966500,966800,968681.75
2013-03-01 00:00,966750,967150,966450,966900,968667.75
2013-03-04 00:00,967100,967600,967050,967500,968660.25
2013-03-05 00:00,967500,967600,966850,967000,968653.25
2013-03-06 00:00,966850,966950,966100,966300,968640.25
2013-03-07 00:00,966250,966350,965800,965900,968623.75
2013-03-08 00:00,965900,966000,964700,964800,968603.25
2013-03-11 00:00,964350,964700,964050,964450,968581.75
2013-03-12 00:00,964450,964650,963800,964050,968556.00
2013-03-13 00:00,964000,964700,964000,964450,968528.50
2013-03-14 00:00,964400,964700,963050,963350,968488.50
2013-03-15 00:00,963300,963800,962950,963700,968446.25
2013-03-18 00:00,964750,965250,964550,965100,968407.25
2013-03-19 00:00,964950,965050,964000,964350,968373.25
2013-03-20 00:00,964450,965150,964150,964750,968344.50
2013-03-21 00:00,964700,964750,963800,964050,968316.00
2013-03-22 00:00,964100,964600,963900,964350,968287.00
2013-03-25 00:00,964100,964300,963450,963550,968251.25
2013-03-26 00:00,963550,964550,963500,964100,968222.00
2013-03-27 00:00,964000,964750,963900,964700,968189.00
2013-03-28 00:00,964700,965900,964550,965700,968163.25
2013-04-02 00:00,965750,966050,965600,965900,968146.25
2013-04-03 00:00,965800,965950,965300,965550,968122.50
2013-04-04 00:00,965500,966450,965400,965900,968108.00
2013-04-05 00:00,965800,967100,965550,966850,968098.75
2013-04-08 00:00,967400,968150,967300,967800,968090.00
2013-04-09 00:00,967650,967900,967250,967600,968078.00
2013-04-10 00:00,967600,967750,967100,967200,968060.25
2013-04-11 00:00,967150,967200,966150,966850,968042.75
2013-04-12 00:00,966900,967250,966600,967000,968026.00
2013-04-15 00:00,967600,967800,967100,967550,968015.25
2013-04-16 00:00,967500,968400,967400,967500,968007.00
2013-04-17 00:00,967450,967700,967200,967450,967997.25
2013-04-18 00:00,967300,968350,967200,968150,967993.25
2013-04-19 00:00,968100,968450,967900,968050,967983.00
2013-04-22 00:00,967950,968100,967750,967900,967972.25
2013-04-23 00:00,967850,968800,967800,968650,967960.50
2013-04-24 00:00,968600,969100,968300,968550,967947.75
2013-04-26 00:00,968100,968550,967950,968500,967934.75
2013-04-29 00:00,968850,969300,968850,969000,967918.75
2013-04-30 00:00,968950,969300,968700,969150,967903.75
2013-05-01 00:00,969150,969500,968800,969050,967889.50
2013-05-02 00:00,969000,969950,968850,969700,967879.25
2013-05-03 00:00,969650,969750,969300,969650,967868.75
2013-05-06 00:00,968950,969050,968700,968800,967854.25
2013-05-07 00:00,968750,969650,968550,969300,967841.75
2013-05-08 00:00,969300,969300,968500,968750,967820.25
2013-05-09 00:00,968700,968900,968200,968450,967798.75
2013-05-10 00:00,968450,968850,967500,967650,967771.50
2013-05-13 00:00,967000,967650,966850,967550,967745.75
2013-05-14 00:00,967550,967950,967500,967600,967729.25
2013-05-15 00:00,967500,967900,966900,967350,967717.25
2013-05-16 00:00,967450,967700,967000,967600,967705.50
2013-05-17 00:00,967500,968500,967350,968350,967698.50
2013-05-20 00:00,967850,967900,967600,967800,967690.50
2013-05-21 00:00,967800,968250,967350,967450,967678.75
2013-05-22 00:00,967400,967550,966750,967350,967673.50
2013-05-23 00:00,967300,967800,965800,967050,967667.25
2013-05-24 00:00,966900,967300,966350,966900,967663.25
2013-05-27 00:00,966650,967350,966500,967250,967661.75
2013-05-28 00:00,967200,967250,966600,966700,967653.25
2013-05-29 00:00,966550,966750,964900,965250,967638.25
2013-05-30 00:00,965350,966100,965300,966000,967629.00
2013-05-31 00:00,965950,966450,965700,966400,967624.75
2013-06-03 00:00,965900,965900,965450,965800,967623.50
2013-06-04 00:00,965800,966450,965450,965600,967620.50
2013-06-05 00:00,965500,966200,965400,966100,967619.25
2013-06-06 00:00,966000,966700,965950,966600,967620.50
2013-06-07 00:00,966550,967650,966150,967450,967622.50
2013-06-11 00:00,966700,966800,965750,965900,967612.25
2013-06-12 00:00,965850,966000,964950,965450,967597.25
2013-06-13 00:00,965250,966100,965050,966050,967583.25
2013-06-14 00:00,966100,966400,965650,966300,967570.25
2013-06-17 00:00,966300,966350,966050,966050,967555.75
2013-06-18 00:00,966050,966400,965700,966000,967537.50
2013-06-19 00:00,965950,966050,965550,965700,967516.25
2013-06-20 00:00,965600,965750,963300,963500,967482.75
2013-06-21 00:00,963450,963600,961900,962250,967444.00
2013-06-24 00:00,960800,960900,959300,959400,967388.25
2013-06-25 00:00,959450,961900,958450,961800,967347.50
2013-06-26 00:00,961650,962050,960600,961400,967310.00
2013-06-27 00:00,961550,962100,961250,961650,967270.00
2013-06-28 00:00,961650,962450,961650,962250,967232.50
2013-07-01 00:00,962100,962150,961550,961650,967195.00
2013-07-02 00:00,961650,962650,961450,962500,967164.25
2013-07-03 00:00,962400,962700,961950,962450,967136.00
2013-07-04 00:00,962500,963150,961700,961950,967111.00
2013-07-05 00:00,961950,962050,961450,961700,967081.00
2013-07-08 00:00,960000,960950,959750,960850,967047.75
2013-07-09 00:00,960800,961650,960550,961100,967010.00
2013-07-10 00:00,961200,961650,960900,961500,966977.25
2013-07-11 00:00,961400,962800,961050,962600,966946.75
2013-07-12 00:00,962400,962650,961750,962550,966912.50
2013-07-15 00:00,962350,962900,962300,962700,966874.00
2013-07-16 00:00,962650,963150,962150,962450,966832.00
2013-07-17 00:00,962350,962800,962200,962450,966788.50
2013-07-18 00:00,962350,963400,962150,963300,966749.00
2013-07-19 00:00,963250,963450,962700,963250,966709.00
2013-07-22 00:00,963250,963650,963250,963450,966667.00
2013-07-23 00:00,963450,963600,963250,963400,966628.00
2013-07-24 00:00,963350,963550,962900,963100,966590.50
2013-07-25 00:00,962850,962950,962100,962150,966550.00
2013-07-26 00:00,962150,962350,961800,962150,966509.00
2013-07-29 00:00,962500,962650,962350,962550,966471.00
2013-07-30 00:00,962500,963000,962000,962900,966432.25
2013-07-31 00:00,962850,962900,962400,962700,966392.75
2013-08-01 00:00,962500,963400,961900,963250,966355.25
2013-08-02 00:00,963250,963300,961900,962000,966311.75
2013-08-05 00:00,963600,964200,963400,963950,966283.00
2013-08-06 00:00,963950,964000,962550,962800,966254.00
2013-08-07 00:00,962750,963100,962550,963050,966224.00
2013-08-08 00:00,963100,963500,962800,963250,966193.25
2013-08-09 00:00,963250,963450,962600,962850,966162.50
2013-08-12 00:00,963300,963300,963000,963100,966134.50
2013-08-13 00:00,962950,963300,962300,962450,966105.50
2013-08-14 00:00,962300,962350,961250,961450,966070.75
2013-08-15 00:00,961350,961650,960650,961000,966031.25
2013-08-16 00:00,961000,961100,960000,960250,965985.25
2013-08-19 00:00,959900,960000,959600,959750,965936.25
2013-08-20 00:00,959750,960250,959350,960200,965889.25
2013-08-21 00:00,960250,960700,960050,960200,965845.00
2013-08-22 00:00,960200,960400,958650,959150,965794.50
2013-08-23 00:00,959200,959550,959100,959450,965746.75
2013-08-26 00:00,960200,960250,959800,959850,965701.50
2013-08-27 00:00,959750,960650,959700,960650,965658.50
2013-08-28 00:00,960550,961550,960500,961000,965614.75
2013-08-29 00:00,960850,961200,960500,960900,965569.00
2013-08-30 00:00,960700,961050,960350,961050,965523.00
2013-09-02 00:00,960600,960750,960350,960450,965474.25
2013-09-03 00:00,960200,960550,959850,960050,965421.50
2013-09-04 00:00,959950,960200,959350,959800,965368.25
2013-09-05 00:00,959800,959950,959150,959300,965315.25
2013-09-06 00:00,959250,959300,958400,958600,965262.25
2013-09-09 00:00,958900,959400,958850,959300,965214.50
2013-09-10 00:00,959350,959650,958650,958750,965166.75
2013-09-11 00:00,958550,958750,958000,958350,965119.50
2013-09-12 00:00,958400,959750,958350,959650,965077.00
2013-09-13 00:00,959600,959800,958700,959050,965032.75
2013-09-16 00:00,960050,960650,959950,959950,964989.25
2013-09-17 00:00,959200,959550,958600,958850,964940.50
2013-09-18 00:00,958900,959000,958400,958700,964888.00
2013-09-19 00:00,958650,960750,957900,960500,964843.75
2013-09-20 00:00,960450,960500,959550,959950,964798.50
2013-09-23 00:00,959650,959850,959500,959700,964752.00
2013-09-24 00:00,959600,960600,959400,960400,964706.00
2013-09-25 00:00,960350,960950,960250,960650,964661.25
2013-09-26 00:00,960650,961150,960550,960650,964617.75
2013-09-27 00:00,960750,960900,960500,960850,964574.25
2013-09-30 00:00,960850,961900,960800,961400,964538.25
2013-10-01 00:00,961350,961500,960850,961000,964504.50
2013-10-02 00:00,961000,961150,960450,961000,964474.75
2013-10-03 00:00,961100,961400,960850,961000,964445.25
2013-10-04 00:00,960950,961050,959750,960100,964413.75
2013-10-07 00:00,960100,960200,959350,959500,964379.75
2013-10-08 00:00,959450,960100,959450,959650,964344.75
2013-10-09 00:00,959550,960000,959350,959550,964307.75
2013-10-10 00:00,959500,959950,958650,958800,964267.75
2013-10-11 00:00,958800,959500,958650,959100,964229.75
2013-10-14 00:00,959100,959600,958850,959200,964190.75
2013-10-15 00:00,959200,959350,958200,958350,964145.00
2013-10-16 00:00,958300,958650,957450,957950,964103.75
2013-10-17 00:00,957900,959050,957550,959000,964065.50
2013-10-18 00:00,958950,959400,958750,959200,964032.50
2013-10-21 00:00,959150,959700,959000,959550,964000.75
2013-10-22 00:00,959550,959700,959150,959300,963967.25
2013-10-23 00:00,959250,960650,959100,960500,963938.75
2013-10-24 00:00,960450,960700,960050,960500,963912.50
2013-10-25 00:00,960450,960800,960000,960700,963888.50
2013-10-28 00:00,960650,960700,960250,960300,963862.00
2013-10-29 00:00,960250,960700,960200,960550,963835.75
2013-10-30 00:00,960500,960850,960500,960700,963806.00
2013-10-31 00:00,960700,961000,959900,960200,963770.25
2013-11-01 00:00,960250,960500,959500,959750,963738.25
2013-11-04 00:00,959750,959900,958800,959050,963700.25
2013-11-05 00:00,959050,959300,958800,959050,963662.25
2013-11-06 00:00,958950,959100,958150,958350,963617.25
2013-11-07 00:00,958450,958900,958250,958900,963574.25
2013-11-08 00:00,958900,959300,958600,959150,963534.50
2013-11-11 00:00,959150,959350,957700,958250,963499.50
2013-11-12 00:00,958250,958300,957500,957550,963461.25
2013-11-13 00:00,957550,957950,957300,957850,963421.75
2013-11-14 00:00,957900,958950,957700,958500,963389.25
2013-11-15 00:00,958500,959050,958350,958500,963360.00
2013-11-18 00:00,958500,958850,958250,958450,963325.75
2013-11-19 00:00,958450,958900,958250,958350,963292.50
2013-11-20 00:00,958300,958450,957550,957850,963254.00
2013-11-21 00:00,957750,958500,957100,957200,963212.50
2013-11-22 00:00,957150,957600,957000,957350,963170.25
2013-11-25 00:00,957350,957850,957300,957750,963130.50
2013-11-26 00:00,957700,958350,957550,958200,963095.50
2013-11-27 00:00,958200,958700,958100,958550,963066.50
2013-11-28 00:00,958550,958600,957850,958050,963031.50
2013-11-29 00:00,958000,958350,957900,958350,963000.00
2013-12-02 00:00,958300,958500,957550,957700,962966.25
2013-12-03 00:00,957700,957850,957200,957350,962931.00
2013-12-04 00:00,957350,957800,957200,957550,962894.25
2013-12-05 00:00,957450,957500,956400,956650,962853.00
2013-12-06 00:00,956700,956950,956150,956300,962808.25
2013-12-09 00:00,956200,957000,955900,956900,962760.50
2013-12-10 00:00,956850,957050,956600,956750,962709.75
2013-12-11 00:00,956700,957350,956650,957200,962661.75
2013-12-12 00:00,957150,957650,956950,957450,962614.50
2013-12-13 00:00,957450,957600,956950,957400,962564.00
2013-12-16 00:00,957450,957750,957100,957400,962516.00
2013-12-17 00:00,958100,958200,957400,958100,962475.00
2013-12-18 00:00,958100,958400,957850,958100,962436.00
2013-12-19 00:00,958100,958450,957300,957700,962400.50
2013-12-20 00:00,957700,957850,957050,957550,962366.00
2013-12-23 00:00,957600,957900,957450,957800,962334.75
2013-12-24 00:00,957850,958100,957600,958050,962302.75
2013-12-27 00:00,957550,957900,957400,957700,962274.50
2013-12-30 00:00,957650,957850,957250,957750,962244.75
2013-12-31 00:00,957650,958100,957500,958100,962209.75
2014-01-02 00:00,957700,957750,957050,957150,962173.75
2014-01-03 00:00,957150,957550,956900,957000,962135.00
2014-01-06 00:00,957000,957350,956350,956700,962098.25
2014-01-07 00:00,956650,957450,956650,957300,962063.00
2014-01-08 00:00,957350,957650,957150,957500,962032.75
2014-01-09 00:00,957450,957450,956950,957300,961998.75
2014-01-10 00:00,957250,957900,957100,957850,961964.50
2014-01-13 00:00,957850,958550,957650,958250,961927.25
2014-01-14 00:00,958200,958800,958100,958600,961890.75
2014-01-15 00:00,958550,958550,958000,958200,961854.00
